municipio,uf,titulo,escolas_conectadas_nivel_4_5,eti_matriculas_fomentadas,eti_valor_fomentado,cnca_cantinhos,cnca_escolas,cnca_val_cantinhos,cnca_articuladores,cnca_val_articuladores,cnca_val_materiais,cnca_val_formacao,cnca_total_investido,pdm_estudantes,pdm_valor,pacto_obras,pacto_previsto,pacto_repassado,sel_creches,sel_creches_val,sel_eti,sel_eti_val,sel_onibus,sel_onibus_val,sesu_consolidacao,sesu_expansao,sesu_total,setec_consolidacao,setec_expansao,setec_total,hu_valor,fundeb_2023,fundeb_2024,fundeb_2025,fundeb_2026,fundeb_VAAF,fundeb_VAAT,fundeb_VAAR,pnae_escolas,pnae_valor,pnate_estudantes,pnate_valor,if_matriculas,if_numero,if_campi,uf_campi,uf_instituicoes,uf_matriculas,eti_serie_historica_alunos,distorcao_idade_serie,ica_alfabetizacao
Fortaleza,CE,BRIEFING – Visita Ministerial - Fortaleza (CE),"175 (35,6%) - ESTADO: 4.039 (67,6%)",1.682 - ESTADO: 58.266,"R$ 9,71 milhões - ESTADO: R$ 338,91 milhões",900 - ESTADO: 8.583,219 - ESTADO: 4.333,"R$ 1,11 milhões - ESTADO: R$ 10,60 milhões",1 - ESTADO: 250,"R$ 33,60 mil - ESTADO: R$ 8,96 milhões","R$ 0 - ESTADO: R$ 19,95 milhões","R$ 0 - ESTADO: R$ 25,67 milhões","R$ 1,15 milhões - ESTADO: R$ 65,18 milhões",110.014 - ESTADO: 491.452,"R$ 328,33 milhões - ESTADO: R$ 1,56 bilhões",0 - ESTADO: 203,"R$ 0 - ESTADO: R$ 302,27 milhões","R$ 0 - ESTADO: R$ 187,24 milhões",11 - ESTADO: 115,"R$ 39,12 milhões - ESTADO: R$ 496,48 milhões",1 - ESTADO: 59,"R$ 11,09 milhões - ESTADO: R$ 613,61 milhões",0 - ESTADO: 213,"R$ 0 - ESTADO: R$ 101,35 milhões","R$ 395,13 milhões - ESTADO: R$ 314,64 milhões","R$ 0 - ESTADO: R$ 60,00 milhões","R$ 395,13 milhões - ESTADO: R$ 374,64 milhões","R$ 7,89 milhões - ESTADO: R$ 53,58 milhões","R$ 40,00 milhões - ESTADO: R$ 150,00 milhões","R$ 47,89 milhões - ESTADO: R$ 203,58 milhões","R$ 0 - ESTADO: R$ 227,55 milhões","R$ 1552,95 milhões - ESTADO: R$ 12,82 bilhões","R$ 1944,92 milhões - ESTADO: R$ 15,80 bilhões","R$ 2099,78 milhões - ESTADO: R$ 18,58 bilhões","R$ 863,84 milhões - ESTADO: R$ 7,96 bilhões","R$ 282,18 milhões - ESTADO: R$ 2,04 bilhões","R$ 2,43 milhões - ESTADO: R$ 1,53 bilhões","Não se aplica - ESTADO: R$ 168,89 milhões",441 - ESTADO: 6.159,"R$ 405,83 milhões - ESTADO: R$ 1,07 bilhões",77 - ESTADO: 366.134,"R$ 13,11 milhões - ESTADO: R$ 272,70 milhões",12.030 - ESTADO: 57.114,1 - ESTADO: 1,1 - ESTADO: 33,3 - ESTADO: 16,1 - ESTADO: 3,27.780 - ESTADO: 37.188,"58,76% em 2023 para 60,55% em 2025 (De 178.701 para 180.910 alunos) - ESTADO: 44,69% em 2023 para 53,14% em 2025 (De 706.054 para 827.455 alunos)","De 22,0% em 2023 para 17,8% em 2025 - ESTADO: De 15,2% em 2023 para 11,8% em 2025","De 74,03%* em 2023 para 73% em 2025 - ESTADO: De 84,50%* em 2023 para 84% em 2025"
